grid_active_power,wind_speed
0,15.7
0,16.35
0,16.55
0,15.74
0,15.7
0,15.57
0,15.21
0,14.99
0,14.34
0,14.98
0,15.22
0,14.68
0,14.29
0,14.56
0,14.64
0,14.72
0,14.38
0,14.29
0,13.82
0,13.36
18.64,12.36
3569.28,12.87
3599.92,13.49
3601.12,13.37
3589.82,12.84
3602.64,13.5
3576.41,12.51
3602.4,13.28
3602.82,14.12
3603.18,14.69
3603.4,14.57
3603.23,14.07
3592.78,12.95
3601.27,13.33
3603.3,13.11
3570.89,12.78
3458.04,12.14
3370.75,11.8
3374.17,12.14
3447.16,12.04
3577.97,12.58
3561.22,12.43
3530.8,12.31
3386.29,11.93
3016.22,11.21
2835.5,10.64
2918.83,10.75
2852.82,10.78
2795.67,10.77
2892.68,10.96
2712.25,10.44
2731.77,10.31
3046.43,10.85
2996.29,10.72
2996.06,10.75
2866.16,10.47
2432.17,9.7
3014.38,10.81
3313.69,11.46
3221.57,11.39
3401.85,11.67
3309.02,11.3
3422.95,11.68
3449.42,11.65
3456.7,11.67
3575.51,11.98
3218.07,11.24
3472.54,11.87
3601.85,12.53
3592.95,12.87
3553.63,13.04
3463.23,13.39
3455.92,13.63
3414.84,13.82
3399.08,14.08
3435.98,14.11
3515.22,13.64
3511.47,12.73
3410.82,13.85
3393.42,14.34
3384.55,14.28
3383.67,14.03
3376.1,14.01
3342.49,13.48
3379.25,13.59
3439.55,13.53
3502.81,13.73
3511.47,13.42
3501.5,13.7
3506.16,13.22
3525.2,13.55
3537.74,13.59
3454.73,13.95
3417.08,14.71
3413.1,15.11
3417.35,14.62
3425.71,14.5
3466.61,14.56
3424.87,14.57
3430.8,13.9
3574.1,12.62
3599.27,13.63
3588.79,13.77
3601.23,13.15
3602.19,13.17
3593.01,13.42
3538.52,13.74
3427.49,14.73
3409.69,15.05
3367.16,14.98
3382.58,14.74
3397.21,14.07
3494.37,13.62
3508.13,13.34
3604.13,13.08
3603.6,12.86
3604.16,13.03
3600.16,12.65
3600.47,12.53
3598.52,12.53
3558.09,12.61
3598.7,12.95
3604.19,13.31
3548.51,12.86
3491.91,12.38
3596.51,13.16
3589.3,12.95
3602.76,13.22
3413.17,13.5
3428.94,14.08
3524.47,14.37
3603.83,13.53
3591.92,12.8
1761.26,13.63
0,14.1
0,12.92
0,12.4
0,13.65
0,14.39
0,14.24
1506.25,13.51
3603.44,13.44
3603.39,13.62
3542.09,14.1
3526.03,14.1
3585.52,14.67
3585.47,14.88
3585.39,14.83
3495.3,14.86
3327.88,14.35
2521.34,14.04
2475.82,13.92
3546.68,14.25
3580.52,14.35
3579.94,13.93
3581.02,12.85
3583.37,13.91
3585.6,14.31
3581.07,13.57
3566.51,13.19
3514.86,13.59
3492.21,14
3426.02,12.77
3468.05,12.89
3473.37,14.07
3572.97,15.46
3584.44,14.52
3524.44,13.5
3585.48,14.78
3569.2,13.92
3585.25,15.79
3585.24,14.41
3514.37,12.64
3551.59,12.85
3414.43,12.07
3423.62,11.83
2668.83,9.96
2617.79,9.81
2705.23,10.18
3403.84,12.31
3493.93,12.81
3430.59,12.1
3480.5,13.15
3468.45,13.27
3518.24,13.13
3417.44,12.17
3471.46,12.45
3440.21,12.13
3353.37,11.48
3508.6,12.07
3541.66,13.08
3509.72,14.01
3461.64,15.22
3460.76,15.87
3461.11,15.33
3469.86,14.94
3537.75,14.04
3554.48,12.99
3492.71,14.28
3461.1,14.43
3500.97,13.37
3460.39,12.63
3436.29,12.19
3481.38,12.78
3401.53,12.33
3471.95,13.53
3469.03,13.45
3460.35,13.78
3501.73,13.29
3543.47,13.99
3494.32,16.9
3460.76,18.37
3461.17,18.74
3461.14,18.82
3461.02,18.46
3460.06,19.59
3460.6,19.32
3460.95,18.67
3460.87,18.6
3461.15,18.24
3461.04,18.25
3460.76,18.01
3460.85,17.72
3460.8,18.51
3461.25,18.82
3461.81,19.14
3460.93,20.41
3460.28,20.31
3460.97,20.2
3461.02,21.74
3460.62,20.48
3461.17,21.16
3461.03,20.75
3460.68,20.8
3460.85,20.72
3461.26,20.39
3461.14,19.17
3461.45,19.58
3461.14,19.33
3460.55,18.36
3460.76,18.45
3460.95,18.64
3460.71,18.59
3461.04,18.1
3460.94,19.72
3460.57,18.1
3461,17.79
3460.7,17.3
3461.32,16.56
3461.18,15.92
3460.52,17.54
3460.66,19.26
3460.76,20.13
3460.91,18.96
3460.96,19.94
3460.8,21.6
3460.56,21.03
3460.26,20.71
3460.98,20.86
3461.39,18.5
3462.12,17.14
3570.53,17.47
3582.01,17.33
3585.08,22.5
3585.31,17.77
3580.76,16.76
3491.15,13.65
3585.21,14.4
3514.28,12.28
3162.73,11.97
3024.01,11.09
3271.4,11.97
2669.37,10.18
2411.35,9.89
1445,7.58
1369.65,7.43
878.07,6.61
727.46,5.9
689.43,5.99
814.09,6.36
337.7,4.78
199.27,4.05
847.85,6.2
2801.86,10.78
3041.19,11.84
3564.12,13.88
3541.91,13.67
3368.16,13.49
3319.37,13.9
2764.28,12.37
2827.25,11.73
2767.77,11.28
2563.14,10.3
2306.86,9.52
1795.46,8.71
2127.62,9.34
2442.15,10.25
2689.05,12.94
2796.24,12.32
2631.09,11.5
2491.78,10.97
2945.02,13.95
2596.07,11.64
2905.09,13.09
2661.95,13.21
2786.24,13.23
2741.79,13.09
3173.47,14.08
2988.75,13.58
2877.4,12.33
314.73,11.75
0,10.36
0,10.75
0,11.08
0,8.15
0,9.63
1697.11,11.3
1094.15,7.04
1480.35,7.72
1847.37,8.47
1924.82,8.99
2249.47,10.52
0,5.67
0,7.41
20.36,5.76
820.32,10.15
1992.12,11.93
0,8.85
0,8.86
0,9.08
0,8.8
0,7.07
0,7.07
0,8.08
0,8.4
668.87,10.36
1658.35,10.24
2113.22,10.04
2001.72,9.16
2119.6,9.34
1999.48,8.5
1914.97,8.21
1970,8.52
2084.06,8.6
2485.41,9.82
2819.64,10.54
2783.83,10.79
2892.94,11.25
2908.17,11.58
2758.8,11.03
2963.32,11.42
2910.88,11.61
2637.29,10.42
2775.28,10.48
2718.03,10.15
2771.44,10.71
2954.21,11.07
1262.44,10.22
1613.98,10.09
3467.79,12.27
3467.74,12.65
3530.82,12.84
3593.47,13.39
3565.79,12.72
3553.65,13.31
3320.88,12.2
3328.68,12.14
3603.17,14.55
3587.77,13.22
3534.32,12.93
3404.62,12.45
3427.62,11.58
3544.82,11.64
3492.28,11.51
3139.25,10.66
3006.97,10.85
2891.08,10.13
2629,10.17
2630.96,10.17
2416.32,9.65
2124.84,9
1809.97,8.39
1742.89,8.06
1966.91,8.38
2245.92,8.97
2103.94,8.66
2054.06,8.35
2101.2,8.56
2017.21,8.43
2169.96,8.78
1999.55,8.33
2157.02,8.89
2300.8,9.34
2292.5,9.19
2310.27,9.38
1919.11,8.37
2370.88,9.48
2114.23,8.89
2074.58,8.58
2404.64,9.38
2831.14,10.43
2407.48,9.52
1792.16,7.93
2289.69,8.75
2306.39,8.68
2132.66,8.46
1887.81,8.01
1729.16,7.82
1881.13,8
1915.86,8.14
1752.54,7.91
1807.84,8.22
1369.91,7.26
1308.82,7.13
1262.81,7.08
1267.3,7.2
1575.32,7.59
1580.93,7.53
1614.25,7.65
1570.53,7.6
1288.27,6.98
939.68,6.48
510.35,5.4
409.89,5.03
432.79,5.11
662.18,5.69
728.27,5.91
801.31,6.05
1268.76,7.13
1143.26,6.89
1023.44,6.72
1370.29,7.3
1494.41,7.68
1578.55,7.82
1630.8,7.98
2329.34,9.52
2108.27,8.87
1701.31,8.19
1911.2,8.39
1514.31,7.87
2062.5,9.02
2548.77,10.07
2341.67,9.48
2319.21,9.44
2579.25,9.92
2550.64,9.95
2483.93,9.61
2298.66,9.27
1965.25,8.73
1820.55,8.51
1608.55,8.04
1559.52,8
1482.46,7.82
1411.61,7.7
1234.2,7.23
1405.46,7.8
1570.21,8.07
1537.93,8.02
1407.38,7.65
1449.17,7.8
1415.45,7.69
1221.97,7.34
1099.96,7.15
970.81,6.8
964.47,7.01
1368.6,8.06
2130.92,9.45
2475.05,9.96
2331.68,9.68
2243.51,9.43
2234.29,9.31
2143.67,9.06
2311.12,9.63
2540.6,10.14
2608.5,10.28
2546.25,10.34
2815.52,10.66
2744.1,10.48
3090.78,11.28
3022.34,11.28
3370.58,11.83
3408.19,11.87
3560.22,12.54
3576.93,12.52
3438.16,12.26
2857.81,10.81
2973.9,11.31
2943.31,11.06
2699.79,10.47
2791.03,10.8
2773.88,10.88
2973.29,11.11
2848.45,10.79
2922.93,10.85
3170,11.31
3144.15,11.48
3043.71,11.22
3346.11,11.97
3603.32,13
3602.99,12.83
3596.97,12.82
3440.8,11.9
3595.41,12.55
3603.58,12.77
3603.28,13.36
3600.86,13.11
3601.97,12.76
3526.99,11.94
3597.47,12.44
3541.27,12.72
3537.22,12.9
3556.64,12.89
3565.54,12.86
3601.17,13.18
3598.72,13.46
3602.49,13.79
3588.16,14.16
3597.92,14.53
3575.15,14.36
3604.33,13.72
3526.32,13.08
3585.32,13.02
3579.82,14.06
3603.1,14.47
3604.35,14.36
3604.36,14.96
3604.16,15.6
3604.21,15.88
3604.21,16.12
3604.28,15.54
3604.18,14.13
3604.22,13.44
3604.15,14.47
3604.19,15.54
3603.87,16.77
3603.93,17.27
3603.89,16.94
3603.79,16.42
3603.97,16
3604.06,16.08
3604.17,16.53
3604.14,15.94
3604.08,15.45
3604.28,15.04
3604.1,15.08
3604.26,14.84
3604.38,14.4
3604.13,14.73
3604.13,15.16
3604.29,14.41
3604.3,13.96
3604.45,14.53
3604.34,14.53
3604.16,15.11
3604.15,15.91
3604.04,15.72
3604.11,15.61
3604.14,15.75
3604.1,15.81
3604.05,15.85
3604.3,15.43
3604.29,15.43
3604.29,15.88
3603.48,17.09
3603.4,18.67
3603.39,20
3603.44,20.31
3603.27,20.28
3602.98,19.92
3602.93,19.31
3603.33,18.5
3603.35,19.4
3603.36,19.77
3593.72,19.34
3603.68,18.81
3506.14,18.53
3461.89,18.26
3461.55,18.32
3461.21,18.21
3461.77,18.19
3461.35,18.01
3461.75,16.89
3461.5,16.75
3461.18,17.06
3461.66,16.43
3464.37,15.33
3464.11,15.77
3461.33,16.12
3461.16,15.37
3461.26,16.36
3469.7,16.71
3461.58,17.29
3462.32,16.23
3461.04,16.32
3460.9,15.6
3460.9,15.03
3461.5,14.91
3464.22,13.88
3461.48,14.86
3442.49,13.56
3435.38,13.34
3462.03,14.12
3457.35,14.61
3461.4,14.92
3461.04,15.96
3460.89,16.08
3464.23,14.29
3502.39,13.74
2995.93,10.85
3341.02,12.99
3486.38,13.33
3552.82,13.38
3537.16,12.31
3295.95,11.51
3548.06,12.72
3382.74,11.98
2924.45,10.3
3213.7,12.17
3461.32,13.93
3462.57,14.16
3463.22,16.12
3461.87,14.57
3460.91,16.59
3461.19,16.38
3461.48,17.78
3461.56,18.28
3461.4,17.93
3461.48,19.27
3461.05,19.62
3461.47,18.89
3461.46,18.45
3461.23,17.51
3461.27,16.73
3461.32,15.72
3461.62,15.18
3461.09,16.62
3460.65,17.48
3461.17,17.88
3461.56,16.9
3461.09,16.77
3461.03,18.08
3461.02,17.68
3461.52,17.23
3461.41,17.68
3461.12,17.01
3461.15,16.47
3461.36,16.4
3461.25,16.55
3461.68,16.17
3461.88,16.61
3461.44,17.02
3461.19,17.81
3461.33,16.73
3461.49,15.97
3461.41,17.13
3461.08,17.03
3461.11,16.99
3460.84,17.21
3461.24,17.47
3461.04,17.4
3461.27,18.66
3461.17,18.54
3461.06,18.62
3460.94,19.33
3460.96,19.01
3460.97,18.73
3461.21,18.54
3461.54,19.27
3460.54,20.34
3460.99,19.27
3461.41,20.27
3461.2,20.1
3460.68,20.04
3460.9,19.31
3461.4,19.99
3461.06,21.95
3460.77,20.97
3460.42,21.77
3460.72,22.06
3460.96,22
3460.43,20.64
3152.22,14.97
3155.94,11.7
1999.07,8.62
2182.31,8.98
1710.95,8.34
1948.61,8.5
1988.98,8.44
3384.87,12.08
3588.19,13.07
3378.52,12.16
3582.25,14.05
3333.59,11.68
3452.45,12.44
3259.3,11.54
3067.65,11.23
3144.33,11.15
3118.97,10.97
3076.41,10.99
3580.75,12.86
3602.04,13.79
3524.82,12.34
3563.44,12.19
3564.98,13.41
3603.03,13.48
3599.1,13.33
3597.7,13.55
3565.79,13.24
3567.86,12.79
3590.48,13.89
3569.06,15.39
3562.34,13.07
3407.44,11.96
3285.02,11.39
3049.72,11.07
2717.42,10.41
2895.65,10.73
2186.67,9.34
2345.73,9.44
2241.28,9.45
2047.4,8.98
2630.2,10.05
2295.92,9.13
1799.97,8.09
2590.17,9.72
3053.75,10.65
3004.95,10.69
2642.04,9.91
2447.81,10.01
3031.46,10.79
3441.07,11.97
3300.01,11.48
2863.56,10.08
3255.09,11.19
3404.52,12.37
3463.33,13.01
3460.19,13.61
3464.6,14.25
3466.83,14.34
3489.97,14.33
3489.17,14.1
3470.39,14.11
3464.39,13.54
3457.17,13.56
3468.03,13.57
3512.61,13.95
3522.99,11.88
3330.41,11.61
3492.3,12.55
3365.99,12.17
3589.03,13.14
3563.39,14.1
3507.78,14.81
3464.71,15.27
3500.94,14.99
3587.16,13.92
3603.47,13.95
3602.29,12.94
3603.63,13.74
3601.08,14.53
3526.67,15.17
3494.03,14.83
3502.42,14.66
3508.65,14.35
3472.54,15.01
3463.21,14.91
3469.17,14.5
3466.95,14.83
3464.71,14.37
3492.46,13.74
3590.2,13.32
3576.73,13.23
3573.76,14.04
3482.15,14.37
3472.11,13.98
3510.72,13.14
3541.69,12.67
3548.75,13.07
3561.91,12.81
3593.98,12.53
3377.5,11.72
3463.09,11.73
3218.57,11.17
2972.75,10.75
3198.24,11.26
3467.02,12.02
3323.93,11.6
3118.58,11.31
3245.87,11.47
3338.03,11.54
3245.32,11.41
3332.1,11.7
3053.54,11.05
2664.66,10.32
3088.73,11.06
3069.51,11
3030.69,10.91
2569.36,10.03
2494.4,9.86
2777.04,10.55
2302.72,9.63
1910.13,8.93
1731.54,8.61
1625.03,8.5
2125.32,9.58
2289.86,9.47
2600.26,10.01
2936.49,10.91
3078.58,11.2
3123.59,11.3
3124.45,11.08
3253.34,11.53
3372.09,11.9
3538.81,12.27
3581.51,12.7
3408.76,11.74
3506.22,12.04
3214.5,11.38
2831.65,10.4
2541.78,10.09
2029.91,9.07
1878.8,8.81
1724.67,8.55
1182.04,7.29
1202.81,7.33
1176.72,7.23
1179.94,7.28
600.48,5.86
1090.36,7.02
1263.46,7.5
682.29,6.37
234.25,4.9
64.03,3.53
45.14,3.55
-0.1,3.05
0,2.26
0,1.55
0,1.49
0,1.92
0,1.85
0,2.7
0,4.92
69.45,3.36
28.84,2.96
65.82,3.36
79.15,3.28
114.1,3.56
211.03,3.88
246.28,4.18
266,4.54
206.49,4.22
233.24,4.33
802.38,6.69
610.41,6.07
152.9,3.92
325.37,5.02
306.19,4.95
321.6,5.09
246.53,4.68
98.82,3.69
129.57,3.9
488.93,5.76
486.24,5.83
151.15,4.09
113.38,3.79
47.44,3.52
39.14,3.2
503.68,5.56
399.84,5.46
332.62,5.45
162.99,4.33
66.94,3.58
71.77,3.71
112.29,3.91
151.33,4.13
270.13,4.69
256.05,4.73
344.91,5.18
170.84,4.26
150.81,4.13
110.07,3.72
438.95,5.15
637.49,5.89
1095.48,6.85
1148.58,7.17
854.55,6.65
990.41,6.98
658.2,6.13
764.8,6.35
890.99,6.8
974.41,7.06
1083.63,7.23
1417.35,7.6
1283.74,7.31
1429.18,7.45
1235.87,6.82
1444.6,6.96
1304.1,6.84
1441.37,6.96
1380.72,6.92
1443.2,7.48
1558.08,7.77
1692,8.17
1551.14,7.55
1255.31,6.91
1418.73,7.09
1446.91,7.38
1113.51,6.71
571.03,5.57
869.11,6.29
582.83,5.59
753.94,6.04
1548.46,7.56
1446.29,7.51
2998.82,10.71
2571.5,9.82
2841.93,10.48
2575.88,9.85
3067.71,10.7
3104.44,11.07
3136.69,11.56
3396.37,11.99
3288.94,11.62
3117.42,11.18
2875.16,10.5
3147.25,11.01
3312.43,11.84
2993.83,10.4
2857.22,10.29
2983.14,10.81
2653.59,9.82
2437.35,9.92
3581.5,14.01
3596.6,14.24
3497.44,13.33
3545.27,14.53
2759.31,12.03
2486.94,10.51
2457.41,12.05
2236.21,11.96
2138.02,12.2
2168.04,12.51
2046.47,11.26
2164.33,11.42
2066.59,11.14
2041.22,11.1
2067.25,11.14
2125.26,11.36
2034.32,10.6
2053.83,11
2289.33,13.54
630.11,9.89
0,8.96
0,8.75
0,8.93
0,8.72
0,8.1
0,8.65
0,8.74
0,7.91
0,8.16
0,8.22
0,8.38
0,8
0,8.31
0,9.68
360.96,13.05
331.21,13.34
340.06,14.3
358.34,13.75
413.47,14.58
756.32,12.54
926.45,13.2
1257.24,14.73
1090.69,13.07
1268.16,13.98
1445.63,14.6
1246.26,13.03
1611.93,14.63
1519.74,13.66
1703.29,14.64
1628.53,13.91
1582.06,13.38
1602.23,13.11
1623.58,13.89
1645.01,13.8
1557.43,11.5
1335.75,11.53
919.69,10.83
124.88,8.68
0,7.85
0,7.83
0,7.86
0,7.09
0,7.97
0,8.46
0,7.92
0,8.27
0,7.62
0,7.78
0,8.02
0,8.96
0,7.57
0,7.32
0,7.28
0,7.51
0,6.77
0,7.39
0,8.69
0,8.06
0,8.24
0,8.26
35.72,8.42
187.62,10.92
193.36,10.29
172.92,9.76
261.98,10.57
155.8,9.36
121.01,8.43
151.62,8.52
263.11,9.8
269.47,9.9
146.93,8.3
175.75,8.59
206.82,8.7
11.47,5.23
0,5.07
91.67,8.52
151.33,8.15
205.85,8.57
5.46,6.91
11.11,7.39
179.07,8.59
249.05,9.21
285.8,9.43
272.7,8.69
320.36,9.25
267.16,8.67
202.5,7.96
340.41,8.93
301.87,8.33
243.32,7.89
349.32,9.26
240.05,8.13
383.75,9.68
419.88,9.89
336.13,8.48
340.56,8.79
298.95,8.06
309.94,8.18
409.49,8.92
467.79,9.45
388.26,8.29
328.17,8.39
240.6,7.44
338.07,8.35
357.77,8.42
440.97,8.99
435.67,8.94
371.24,8.47
314.27,7.68
102.83,6.43
0,6.47
274.61,7.64
352.46,8
371.74,7.98
388.75,8.21
336.58,8.05
295.28,7.66
318.23,7.85
198.99,7.08
302.17,7.81
152.8,6.41
210.67,6.92
338.85,7.96
449,8.65
487.2,8.81
362.52,7.71
413.91,8.03
517.04,8.93
563.61,8.81
698.69,9.43
772.54,10.05
660.19,9.44
785.37,10.03
723.63,9.8
824.3,10.39
775.19,10.28
577.2,8.7
534.49,8.64
633.01,9.34
539.3,8.56
849.4,10.14
803.52,9.38
633.21,8.7
595.68,8.36
518.31,8.11
632.47,8.76
628.72,8.78
488.48,7.78
731.17,9.17
838.26,9.43
669.63,8.56
503.59,7.87
966.93,10.02
808.72,9.53
752.47,9.17
861.84,9.53
721.27,8.47
802.48,8.97
893.03,9.08
1141.16,10.22
981.35,9.46
1009.82,9.3
884.02,9.67
0,9.17
0,8.32
0,8.14
0,7.38
0,7.14
0,7.44
0,7.77
0,8.06
0,8
0,8.23
0,8.99
0,8.34
0,9.36
217.57,9.7
0,9.18
0,9.7
0,9.67
0,9.5
91.65,9.94
1.36,10.01
0,8.87
0,9.15
0,9.08
0,9.2
0,9.35
0,9.44
0,9.24
0,10.35
0,9.44
0,9.82
183.95,10.63
0,9.89
0,9.73
0,8.81
0,8.86
0,8.19
0,10.14
0,9.57
0,9.35
0,9.19
0,9.56
0,9.04
0,9.74
0,9.51
0,10.13
0,9.21
0,10.22
0,10.28
0,10.69
0,10.47
0,9.82
0,8.2
0,10.77
0,10.22
0,10.15
0,9.9
0,9.85
0,9.31
0,9.55
0,10.82
0,10.27
0,9.82
0,9.63
0,9.79
0,9.47
0,9.29
0,9.95
0,9.65
0,9.69
0,10.66
0,9.14
0,9.98
0,10.39
0,10.45
0,10.86
0,10.01
0,9.54
0,10.86
0,10.58
0,11.05
0,10.12
0,9.57
0,10.38
0,11.11
0,11.68
0,10.81
0,11.06
0,10.15
0,9.82
0,9.67
0,9.8
0,9.82
0,10.68
0,10.52
0,8.97
0,10.02
0,10.42
0,12.33
0,10.88
0,11.45
0,10.18
0,9.63
0,9.77
0,10.23
0,9.73
0,11.17
0,11.81
0,10.63
0,10.33
0,9.53
0,9.63
0,9.04
0,9.74
0,10.09
0,8.84
0,9.46
0,10.22
0,10.8
0,11.52
0,9.49
0,10.34
0,10.56
0,9.01
0,10.35
0,9.61
0,10.09
0,10.09
0,9.96
0,9.49
0,9.38
0,10.3
0,10.17
0,10.04
0,10.33
0,8.63
0,10.09
0,10.18
0,10.08
0,11.64
0,10.45
0,10.54
0,10.79
0,10.31
0,10.65
0,11.56
0,10.81
0,11.22
0,11
0,10.23
0,11.25
0,11.89
0,11.23
0,10.53
0,9.68
0,8.29
0,9.46
0,8.81
0,7.84
0,8.75
0,8.61
0,9.2
0,8.45
0,7.85
0,8.31
0,8.1
0,10.41
0,9.7
0,10.82
0,9.54
0,11.03
0,11.05
0,11.25
0,10.38
0,10.82
0,10.31
0,9.32
0,10.3
0,9.04
0,8.98
0,9.68
0,9.09
0,9.96
0,10.2
0,9.72
0,9.88
0,10.62
0,10.89
0,11.35
0,9.57
0,8.68
0,10.91
0,10.93
0,10.66
0,10.76
0,10.91
0,9.2
0,9.28
0,9.19
0,9.13
0,8.73
0,9.38
0,9.96
0,8.94
0,10.18
0,9.67
0,9.19
0,8.51
0,9.01
0,10.09
0,8.34
0,8.74
0,9.24
0,9.15
0,10.06
0,9.75
0,9.35
0,9.11
0,9.17
0,8.83
0,10.12
0,10.17
0,10.09
0,10.11
0,9.68
0,10.27
0,9.1
0,10.49
0,8.96
0,9.27
0,8.93
0,9.8
0,9.19
0,9.02
0,8.84
0,8.74
0,8.94
0,8.28
0,8.84
0,8.6
0,7.41
0,8.69
0,9.9
0,8.44
0,9.19
0,9.01
0,8.11
0,8.14
0,8.01
0,8.41
0,6.8
0,7.27
0,7.88
0,8.2
0,7.21
0,8.84
0,9.46
0,9.9
0,7.52
0,8.85
0,8.05
0,8.47
0,9.41
0,9.02
0,8.23
0,9.07
0,9.61
0,9.49
0,8.7
0,8.46
0,7.09
0,7.24
0,7.46
0,8.94
0,8.17
0,7.6
0,8.82
0,9.27
0,8.55
0,8.88
0,8.31
0,8.65
0,8.99
0,8.55
0,8.04
0,8.65
0,8.71
0,8.78
0,8.83
0,7.83
0,7.94
0,8.66
0,9.5
0,10.17
0,8.03
0,8.64
0,8.53
0,8.35
0,7.65
92.63,6.36
2085.19,9.63
11.52,8.39
0,8.02
0,7.53
1315.41,8.84
1824.19,8.6
1929.06,8.87
2825.94,10.79
2483.88,9.81
936.98,9.96
185.27,10.27
0,9.19
959.14,10.36
2517,10.89
0,9.32
0,8.47
0,9.32
0,9.18
194.98,9.69
0,9.29
1406.59,10.39
3286.91,10.88
0,10.56
0,10.25
0,10.15
0,9.88
0,9.25
0,10.02
0,10.79
0,11.29
0,12.14
0,12.65
0,12.57
0,14.08
0,0
0,13.86
0,13.23
0,13.73
0,13.83
0,13.08
0,12.86
0,12.35
0,11.77
0,10.98
0,11.36
0,10.96
0,11.33
0,11.4
0,11.43
0,11.48
0,10.88
0,10.53
0,9.75
0,9.38
0,9.35
0,10.01
0,9.06
0,9.11
0,9.62
0,6.89
0,5.87
557.77,6.6
1034.07,7.05
894.41,6.81
1176.32,7.34
1238.31,7.63
1251.21,7.62
1223.59,7.44
1289.48,7.68
1915.73,9.01
1864.77,8.76
1268.9,7.61
1377.61,7.78
1434.95,7.87
976.38,7.03
1250.4,7.52
817.86,6.6
700.5,6.33
1340.3,7.65
933.12,6.86
576.87,6.03
359.03,5.18
320.98,5.08
296.47,5.15
291.13,5.06
332.79,5.22
257.23,4.86
141.45,4.32
104.78,4.06
163.11,4.41
87.61,4.06
63.77,3.82
0,1.83
0,1.91
0,1.59
0,2.37
0,0.82
0,1.26
0,1.36
0,1.88
0,1.84
0,1.05
0,0.82
0,0.64
0,0.4
0,0.52
0,0.76
0,1.24
0,2.48
0,1.93
0,1.06
0,1.65
0,2.49
0,2.9
0,2.97
0,2.9
0,2.95
0,3.16
0,2.99
0,3.02
0,2.44
0,2.01
0,1.61
0,1.83
0,2.62
0,3.04
0,3.24
0,2.87
0,2.4
0,2.57
0,2.86
0,2.54
0,2.76
0,2.9
0,3.13
0,2.6
0,2.81
0,2.48
0,3.11
0,2.69
0,2.74
0,2.73
0,2.19
0,2.34
0,2.44
0,2.14
0,1.6
0,1.97
0,1.92
0,2.72
0,2.32
0,2.85
0,2.27
0,2.79
0,2.87
0,2.71
0,2.31
0,2.88
0,2.74
0,2.58
0,3.4
0,3.28
0,3.61
24.79,4.13
62.33,3.72
5.53,2.76
7.14,3.02
0,3.24
0,2.75
0,2.87
0,2.76
0,2.88
0,3.13
0,2.63
0,2.7
0,2.73
0,3.04
0,3.1
0,3
0,3.59
20.59,3.65
46.81,3.46
-0.49,2.69
0,3.14
0,3.13
31.06,4.13
243.67,4.82
368.25,5.46
405.26,5.68
394.26,5.64
427.34,5.81
338.5,5.38
306.09,5.26
257.17,4.88
186.38,4.56
150.59,4.31
169.95,4.43
162.5,4.41
148.12,4.33
86.3,4
70.63,3.9
68.71,3.92
73.56,3.97
116.4,4.3
124.46,4.26
274.43,5.06
418.59,5.76
458.04,5.79
838.86,6.93
1100.15,7.47
1069.06,7.3
899.36,6.95
740.89,6.62
712.58,6.47
