frame,timestamp
736,2014-09-08T04:00:24.321Z
737,2014-09-08T04:00:24.354Z
738,2014-09-08T04:00:24.387Z
739,2014-09-08T04:00:24.420Z
740,2014-09-08T04:00:24.453Z
741,2014-09-08T04:00:24.486Z
742,2014-09-08T04:00:24.519Z
743,2014-09-08T04:00:24.552Z
744,2014-09-08T04:00:24.585Z
745,2014-09-08T04:00:24.618Z
746,2014-09-08T04:00:24.651Z
747,2014-09-08T04:00:24.684Z
748,2014-09-08T04:00:24.717Z
749,2014-09-08T04:00:24.750Z
750,2014-09-08T04:00:24.783Z
751,2014-09-08T04:00:24.816Z
752,2014-09-08T04:00:24.849Z
753,2014-09-08T04:00:24.882Z
754,2014-09-08T04:00:24.915Z
755,2014-09-08T04:00:24.948Z
756,2014-09-08T04:00:24.981Z
757,2014-09-08T04:00:25.014Z
758,2014-09-08T04:00:25.047Z
759,2014-09-08T04:00:25.080Z
760,2014-09-08T04:00:25.113Z
761,2014-09-08T04:00:25.146Z
762,2014-09-08T04:00:25.179Z
763,2014-09-08T04:00:25.212Z
764,2014-09-08T04:00:25.245Z
765,2014-09-08T04:00:25.278Z
766,2014-09-08T04:00:25.311Z
767,2014-09-08T04:00:25.344Z
768,2014-09-08T04:00:25.377Z
769,2014-09-08T04:00:25.410Z
770,2014-09-08T04:00:25.443Z
771,2014-09-08T04:00:25.476Z
772,2014-09-08T04:00:25.509Z
773,2014-09-08T04:00:25.542Z
774,2014-09-08T04:00:25.575Z
775,2014-09-08T04:00:25.608Z
776,2014-09-08T04:00:25.641Z
777,2014-09-08T04:00:25.674Z
778,2014-09-08T04:00:25.707Z
779,2014-09-08T04:00:25.740Z
780,2014-09-08T04:00:25.773Z
781,2014-09-08T04:00:25.806Z
782,2014-09-08T04:00:25.839Z
783,2014-09-08T04:00:25.872Z
784,2014-09-08T04:00:25.905Z
785,2014-09-08T04:00:25.938Z
786,2014-09-08T04:00:25.971Z
787,2014-09-08T04:00:26.004Z
788,2014-09-08T04:00:26.037Z
789,2014-09-08T04:00:26.070Z
790,2014-09-08T04:00:26.103Z
791,2014-09-08T04:00:26.136Z
792,2014-09-08T04:00:26.169Z
793,2014-09-08T04:00:26.202Z
794,2014-09-08T04:00:26.235Z
795,2014-09-08T04:00:26.268Z
796,2014-09-08T04:00:26.301Z
797,2014-09-08T04:00:26.334Z
798,2014-09-08T04:00:26.367Z
799,2014-09-08T04:00:26.400Z
800,2014-09-08T04:00:26.433Z
801,2014-09-08T04:00:26.466Z
802,2014-09-08T04:00:26.499Z
803,2014-09-08T04:00:26.532Z
804,2014-09-08T04:00:26.565Z
805,2014-09-08T04:00:26.598Z
806,2014-09-08T04:00:26.631Z
807,2014-09-08T04:00:26.664Z
808,2014-09-08T04:00:26.697Z
809,2014-09-08T04:00:26.730Z
810,2014-09-08T04:00:26.763Z
811,2014-09-08T04:00:26.796Z
812,2014-09-08T04:00:26.829Z
813,2014-09-08T04:00:26.862Z
814,2014-09-08T04:00:26.895Z
815,2014-09-08T04:00:26.928Z
816,2014-09-08T04:00:26.961Z
817,2014-09-08T04:00:26.994Z
818,2014-09-08T04:00:27.027Z
819,2014-09-08T04:00:27.060Z
820,2014-09-08T04:00:27.093Z
821,2014-09-08T04:00:27.126Z
822,2014-09-08T04:00:27.159Z
823,2014-09-08T04:00:27.192Z
824,2014-09-08T04:00:27.225Z
825,2014-09-08T04:00:27.258Z
826,2014-09-08T04:00:27.291Z
827,2014-09-08T04:00:27.324Z
828,2014-09-08T04:00:27.357Z
829,2014-09-08T04:00:27.390Z
830,2014-09-08T04:00:27.423Z
831,2014-09-08T04:00:27.456Z
832,2014-09-08T04:00:27.489Z
833,2014-09-08T04:00:27.522Z
834,2014-09-08T04:00:27.555Z
835,2014-09-08T04:00:27.588Z
836,2014-09-08T04:00:27.621Z
837,2014-09-08T04:00:27.654Z
838,2014-09-08T04:00:27.687Z
839,2014-09-08T04:00:27.720Z
840,2014-09-08T04:00:27.753Z
841,2014-09-08T04:00:27.786Z
842,2014-09-08T04:00:27.819Z
843,2014-09-08T04:00:27.852Z
844,2014-09-08T04:00:27.885Z
845,2014-09-08T04:00:27.918Z
846,2014-09-08T04:00:27.951Z
847,2014-09-08T04:00:27.984Z
848,2014-09-08T04:00:28.017Z
849,2014-09-08T04:00:28.050Z
850,2014-09-08T04:00:28.083Z
851,2014-09-08T04:00:28.116Z
852,2014-09-08T04:00:28.149Z
853,2014-09-08T04:00:28.182Z
854,2014-09-08T04:00:28.215Z
855,2014-09-08T04:00:28.248Z
856,2014-09-08T04:00:28.281Z
857,2014-09-08T04:00:28.314Z
858,2014-09-08T04:00:28.347Z
859,2014-09-08T04:00:28.380Z
860,2014-09-08T04:00:28.413Z
861,2014-09-08T04:00:28.446Z
862,2014-09-08T04:00:28.479Z
863,2014-09-08T04:00:28.512Z
864,2014-09-08T04:00:28.545Z
865,2014-09-08T04:00:28.578Z
866,2014-09-08T04:00:28.611Z
867,2014-09-08T04:00:28.644Z
868,2014-09-08T04:00:28.677Z
869,2014-09-08T04:00:28.710Z
870,2014-09-08T04:00:28.743Z
871,2014-09-08T04:00:28.776Z
872,2014-09-08T04:00:28.809Z
873,2014-09-08T04:00:28.842Z
874,2014-09-08T04:00:28.875Z
875,2014-09-08T04:00:28.908Z
876,2014-09-08T04:00:28.941Z
877,2014-09-08T04:00:28.974Z
878,2014-09-08T04:00:29.007Z
879,2014-09-08T04:00:29.040Z
880,2014-09-08T04:00:29.073Z
881,2014-09-08T04:00:29.106Z
882,2014-09-08T04:00:29.139Z
883,2014-09-08T04:00:29.172Z
884,2014-09-08T04:00:29.205Z
885,2014-09-08T04:00:29.238Z
886,2014-09-08T04:00:29.271Z
887,2014-09-08T04:00:29.304Z
888,2014-09-08T04:00:29.337Z
889,2014-09-08T04:00:29.370Z
890,2014-09-08T04:00:29.403Z
891,2014-09-08T04:00:29.436Z
892,2014-09-08T04:00:29.469Z
893,2014-09-08T04:00:29.502Z
894,2014-09-08T04:00:29.535Z
895,2014-09-08T04:00:29.568Z
896,2014-09-08T04:00:29.601Z
897,2014-09-08T04:00:29.634Z
898,2014-09-08T04:00:29.667Z
899,2014-09-08T04:00:29.700Z
900,2014-09-08T04:00:29.733Z
901,2014-09-08T04:00:29.766Z
902,2014-09-08T04:00:29.799Z
903,2014-09-08T04:00:29.832Z
904,2014-09-08T04:00:29.865Z
905,2014-09-08T04:00:29.898Z
906,2014-09-08T04:00:29.931Z
907,2014-09-08T04:00:29.964Z
908,2014-09-08T04:00:29.997Z
909,2014-09-08T04:00:30.030Z
910,2014-09-08T04:00:30.063Z
911,2014-09-08T04:00:30.096Z
912,2014-09-08T04:00:30.129Z
913,2014-09-08T04:00:30.162Z
914,2014-09-08T04:00:30.195Z
915,2014-09-08T04:00:30.228Z
916,2014-09-08T04:00:30.261Z
917,2014-09-08T04:00:30.294Z
918,2014-09-08T04:00:30.327Z
919,2014-09-08T04:00:30.360Z
920,2014-09-08T04:00:30.393Z
921,2014-09-08T04:00:30.426Z
922,2014-09-08T04:00:30.459Z
923,2014-09-08T04:00:30.492Z
924,2014-09-08T04:00:30.525Z
925,2014-09-08T04:00:30.558Z
926,2014-09-08T04:00:30.591Z
927,2014-09-08T04:00:30.624Z
928,2014-09-08T04:00:30.657Z
929,2014-09-08T04:00:30.690Z
930,2014-09-08T04:00:30.723Z
931,2014-09-08T04:00:30.756Z
932,2014-09-08T04:00:30.789Z
933,2014-09-08T04:00:30.822Z
934,2014-09-08T04:00:30.855Z
935,2014-09-08T04:00:30.888Z
936,2014-09-08T04:00:30.921Z
937,2014-09-08T04:00:30.954Z
938,2014-09-08T04:00:30.987Z
939,2014-09-08T04:00:31.020Z
940,2014-09-08T04:00:31.053Z
941,2014-09-08T04:00:31.086Z
942,2014-09-08T04:00:31.119Z
943,2014-09-08T04:00:31.152Z
944,2014-09-08T04:00:31.185Z
945,2014-09-08T04:00:31.218Z
946,2014-09-08T04:00:31.251Z
947,2014-09-08T04:00:31.284Z
948,2014-09-08T04:00:31.317Z
949,2014-09-08T04:00:31.350Z
950,2014-09-08T04:00:31.383Z
951,2014-09-08T04:00:31.416Z
952,2014-09-08T04:00:31.449Z
953,2014-09-08T04:00:31.482Z
954,2014-09-08T04:00:31.515Z
955,2014-09-08T04:00:31.548Z
956,2014-09-08T04:00:31.581Z
957,2014-09-08T04:00:31.614Z
958,2014-09-08T04:00:31.647Z
959,2014-09-08T04:00:31.680Z
960,2014-09-08T04:00:31.713Z
961,2014-09-08T04:00:31.746Z
962,2014-09-08T04:00:31.779Z
963,2014-09-08T04:00:31.812Z
964,2014-09-08T04:00:31.845Z
965,2014-09-08T04:00:31.878Z
966,2014-09-08T04:00:31.911Z
967,2014-09-08T04:00:31.944Z
968,2014-09-08T04:00:31.977Z
969,2014-09-08T04:00:32.010Z
970,2014-09-08T04:00:32.043Z
971,2014-09-08T04:00:32.076Z
972,2014-09-08T04:00:32.109Z
973,2014-09-08T04:00:32.142Z
974,2014-09-08T04:00:32.175Z
975,2014-09-08T04:00:32.208Z
976,2014-09-08T04:00:32.241Z
977,2014-09-08T04:00:32.274Z
978,2014-09-08T04:00:32.307Z
979,2014-09-08T04:00:32.340Z
980,2014-09-08T04:00:32.373Z
981,2014-09-08T04:00:32.406Z
982,2014-09-08T04:00:32.439Z
983,2014-09-08T04:00:32.472Z
984,2014-09-08T04:00:32.505Z
985,2014-09-08T04:00:32.538Z
986,2014-09-08T04:00:32.571Z
987,2014-09-08T04:00:32.604Z
988,2014-09-08T04:00:32.637Z
989,2014-09-08T04:00:32.670Z
990,2014-09-08T04:00:32.703Z
991,2014-09-08T04:00:32.736Z
992,2014-09-08T04:00:32.769Z
993,2014-09-08T04:00:32.802Z
994,2014-09-08T04:00:32.835Z
995,2014-09-08T04:00:32.868Z
996,2014-09-08T04:00:32.901Z
997,2014-09-08T04:00:32.934Z
998,2014-09-08T04:00:32.967Z
999,2014-09-08T04:00:33.000Z
1000,2014-09-08T04:00:33.033Z
1001,2014-09-08T04:00:33.066Z
1002,2014-09-08T04:00:33.099Z
1003,2014-09-08T04:00:33.132Z
1004,2014-09-08T04:00:33.165Z
1005,2014-09-08T04:00:33.198Z
1006,2014-09-08T04:00:33.231Z
1007,2014-09-08T04:00:33.264Z
1008,2014-09-08T04:00:33.297Z
1009,2014-09-08T04:00:33.330Z
1010,2014-09-08T04:00:33.363Z
1011,2014-09-08T04:00:33.396Z
1012,2014-09-08T04:00:33.429Z
1013,2014-09-08T04:00:33.462Z
1014,2014-09-08T04:00:33.495Z
1015,2014-09-08T04:00:33.528Z
1016,2014-09-08T04:00:33.561Z
1017,2014-09-08T04:00:33.594Z
1018,2014-09-08T04:00:33.627Z
1019,2014-09-08T04:00:33.660Z
1020,2014-09-08T04:00:33.693Z
1021,2014-09-08T04:00:33.726Z
1022,2014-09-08T04:00:33.759Z
1023,2014-09-08T04:00:33.792Z
1024,2014-09-08T04:00:33.825Z
1025,2014-09-08T04:00:33.858Z
1026,2014-09-08T04:00:33.891Z
1027,2014-09-08T04:00:33.924Z
1028,2014-09-08T04:00:33.957Z
1029,2014-09-08T04:00:33.990Z
1030,2014-09-08T04:00:34.023Z
1031,2014-09-08T04:00:34.056Z
1032,2014-09-08T04:00:34.089Z
1033,2014-09-08T04:00:34.122Z
1034,2014-09-08T04:00:34.155Z
1035,2014-09-08T04:00:34.188Z
1036,2014-09-08T04:00:34.221Z
1037,2014-09-08T04:00:34.254Z
1038,2014-09-08T04:00:34.287Z
1039,2014-09-08T04:00:34.320Z
1040,2014-09-08T04:00:34.353Z
1041,2014-09-08T04:00:34.386Z
1042,2014-09-08T04:00:34.419Z
1043,2014-09-08T04:00:34.452Z
1044,2014-09-08T04:00:34.485Z
1045,2014-09-08T04:00:34.518Z
1046,2014-09-08T04:00:34.551Z
1047,2014-09-08T04:00:34.584Z
1048,2014-09-08T04:00:34.617Z
1049,2014-09-08T04:00:34.650Z
1050,2014-09-08T04:00:34.683Z
1051,2014-09-08T04:00:34.716Z
1052,2014-09-08T04:00:34.749Z
1053,2014-09-08T04:00:34.782Z
1054,2014-09-08T04:00:34.815Z
1055,2014-09-08T04:00:34.848Z
1056,2014-09-08T04:00:34.881Z
1057,2014-09-08T04:00:34.914Z
1058,2014-09-08T04:00:34.947Z
1059,2014-09-08T04:00:34.980Z
1060,2014-09-08T04:00:35.013Z
1061,2014-09-08T04:00:35.046Z
1062,2014-09-08T04:00:35.079Z
1063,2014-09-08T04:00:35.112Z
1064,2014-09-08T04:00:35.145Z
1065,2014-09-08T04:00:35.178Z
1066,2014-09-08T04:00:35.211Z
1067,2014-09-08T04:00:35.244Z
1068,2014-09-08T04:00:35.277Z
1069,2014-09-08T04:00:35.310Z
1070,2014-09-08T04:00:35.343Z
1071,2014-09-08T04:00:35.376Z
1072,2014-09-08T04:00:35.409Z
1073,2014-09-08T04:00:35.442Z
1074,2014-09-08T04:00:35.475Z
1075,2014-09-08T04:00:35.508Z
1076,2014-09-08T04:00:35.541Z
1077,2014-09-08T04:00:35.574Z
1078,2014-09-08T04:00:35.607Z
1079,2014-09-08T04:00:35.640Z
1080,2014-09-08T04:00:35.673Z
1081,2014-09-08T04:00:35.706Z
1082,2014-09-08T04:00:35.739Z
1083,2014-09-08T04:00:35.772Z
1084,2014-09-08T04:00:35.805Z
1085,2014-09-08T04:00:35.838Z
1086,2014-09-08T04:00:35.871Z
1087,2014-09-08T04:00:35.904Z
1088,2014-09-08T04:00:35.937Z
1089,2014-09-08T04:00:35.970Z
1090,2014-09-08T04:00:36.003Z
1091,2014-09-08T04:00:36.036Z
1092,2014-09-08T04:00:36.069Z
1093,2014-09-08T04:00:36.102Z
1094,2014-09-08T04:00:36.135Z
1095,2014-09-08T04:00:36.168Z
1096,2014-09-08T04:00:36.201Z
1097,2014-09-08T04:00:36.234Z
1098,2014-09-08T04:00:36.267Z
1099,2014-09-08T04:00:36.300Z
1100,2014-09-08T04:00:36.333Z
1101,2014-09-08T04:00:36.366Z
1102,2014-09-08T04:00:36.399Z
1103,2014-09-08T04:00:36.432Z
1104,2014-09-08T04:00:36.465Z
1105,2014-09-08T04:00:36.498Z
1106,2014-09-08T04:00:36.531Z
1107,2014-09-08T04:00:36.564Z
1108,2014-09-08T04:00:36.597Z
1109,2014-09-08T04:00:36.630Z
1110,2014-09-08T04:00:36.663Z
1111,2014-09-08T04:00:36.696Z
1112,2014-09-08T04:00:36.729Z
1113,2014-09-08T04:00:36.762Z
1114,2014-09-08T04:00:36.795Z
1115,2014-09-08T04:00:36.828Z
1116,2014-09-08T04:00:36.861Z
1117,2014-09-08T04:00:36.894Z
1118,2014-09-08T04:00:36.927Z
1119,2014-09-08T04:00:36.960Z
1120,2014-09-08T04:00:36.993Z
1121,2014-09-08T04:00:37.026Z
1122,2014-09-08T04:00:37.059Z
1123,2014-09-08T04:00:37.092Z
1124,2014-09-08T04:00:37.125Z
1125,2014-09-08T04:00:37.158Z
1126,2014-09-08T04:00:37.191Z
1127,2014-09-08T04:00:37.224Z
1128,2014-09-08T04:00:37.257Z
1129,2014-09-08T04:00:37.290Z
1130,2014-09-08T04:00:37.323Z
1131,2014-09-08T04:00:37.356Z
1132,2014-09-08T04:00:37.389Z
1133,2014-09-08T04:00:37.422Z
1134,2014-09-08T04:00:37.455Z
1135,2014-09-08T04:00:37.488Z
1136,2014-09-08T04:00:37.521Z
1137,2014-09-08T04:00:37.554Z
1138,2014-09-08T04:00:37.587Z
1139,2014-09-08T04:00:37.620Z
1140,2014-09-08T04:00:37.653Z
1141,2014-09-08T04:00:37.686Z
1142,2014-09-08T04:00:37.719Z
1143,2014-09-08T04:00:37.752Z
1144,2014-09-08T04:00:37.785Z
1145,2014-09-08T04:00:37.818Z
1146,2014-09-08T04:00:37.851Z
1147,2014-09-08T04:00:37.884Z
1148,2014-09-08T04:00:37.917Z
1149,2014-09-08T04:00:37.950Z
1150,2014-09-08T04:00:37.983Z
1151,2014-09-08T04:00:38.016Z
1152,2014-09-08T04:00:38.049Z
1153,2014-09-08T04:00:38.082Z
1154,2014-09-08T04:00:38.115Z
1155,2014-09-08T04:00:38.148Z
1156,2014-09-08T04:00:38.181Z
1157,2014-09-08T04:00:38.214Z
1158,2014-09-08T04:00:38.247Z
1159,2014-09-08T04:00:38.280Z
1160,2014-09-08T04:00:38.313Z
1161,2014-09-08T04:00:38.346Z
1162,2014-09-08T04:00:38.379Z
1163,2014-09-08T04:00:38.412Z
1164,2014-09-08T04:00:38.445Z
1165,2014-09-08T04:00:38.478Z
1166,2014-09-08T04:00:38.511Z
1167,2014-09-08T04:00:38.544Z
1168,2014-09-08T04:00:38.577Z
1169,2014-09-08T04:00:38.610Z
1170,2014-09-08T04:00:38.643Z
1171,2014-09-08T04:00:38.676Z
1172,2014-09-08T04:00:38.709Z
1173,2014-09-08T04:00:38.742Z
1174,2014-09-08T04:00:38.775Z
1175,2014-09-08T04:00:38.808Z
1176,2014-09-08T04:00:38.841Z
1177,2014-09-08T04:00:38.874Z
1178,2014-09-08T04:00:38.907Z
1179,2014-09-08T04:00:38.940Z
1180,2014-09-08T04:00:38.973Z
1181,2014-09-08T04:00:39.006Z
1182,2014-09-08T04:00:39.039Z
1183,2014-09-08T04:00:39.072Z
1184,2014-09-08T04:00:39.105Z
1185,2014-09-08T04:00:39.138Z
1186,2014-09-08T04:00:39.171Z
1187,2014-09-08T04:00:39.204Z
1188,2014-09-08T04:00:39.237Z
1189,2014-09-08T04:00:39.270Z
1190,2014-09-08T04:00:39.303Z
1191,2014-09-08T04:00:39.336Z
1192,2014-09-08T04:00:39.369Z
1193,2014-09-08T04:00:39.402Z
1194,2014-09-08T04:00:39.435Z
1195,2014-09-08T04:00:39.468Z
1196,2014-09-08T04:00:39.501Z
1197,2014-09-08T04:00:39.534Z
1198,2014-09-08T04:00:39.567Z
1199,2014-09-08T04:00:39.600Z
1200,2014-09-08T04:00:39.633Z
1201,2014-09-08T04:00:39.666Z
1202,2014-09-08T04:00:39.699Z
1203,2014-09-08T04:00:39.732Z
1204,2014-09-08T04:00:39.765Z
1205,2014-09-08T04:00:39.798Z
1206,2014-09-08T04:00:39.831Z
1207,2014-09-08T04:00:39.864Z
1208,2014-09-08T04:00:39.897Z
1209,2014-09-08T04:00:39.930Z
1210,2014-09-08T04:00:39.963Z
1211,2014-09-08T04:00:39.996Z
1212,2014-09-08T04:00:40.029Z
1213,2014-09-08T04:00:40.062Z
1214,2014-09-08T04:00:40.095Z
1215,2014-09-08T04:00:40.128Z
1216,2014-09-08T04:00:40.161Z
1217,2014-09-08T04:00:40.194Z
1218,2014-09-08T04:00:40.227Z
1219,2014-09-08T04:00:40.260Z
1220,2014-09-08T04:00:40.293Z
1221,2014-09-08T04:00:40.326Z
1222,2014-09-08T04:00:40.359Z
1223,2014-09-08T04:00:40.392Z
1224,2014-09-08T04:00:40.425Z
1225,2014-09-08T04:00:40.458Z
1226,2014-09-08T04:00:40.491Z
1227,2014-09-08T04:00:40.524Z
1228,2014-09-08T04:00:40.557Z
1229,2014-09-08T04:00:40.590Z
1230,2014-09-08T04:00:40.623Z
1231,2014-09-08T04:00:40.656Z
1232,2014-09-08T04:00:40.689Z
1233,2014-09-08T04:00:40.722Z
1234,2014-09-08T04:00:40.755Z
1235,2014-09-08T04:00:40.788Z
1236,2014-09-08T04:00:40.821Z
1237,2014-09-08T04:00:40.854Z
1238,2014-09-08T04:00:40.887Z
1239,2014-09-08T04:00:40.920Z
1240,2014-09-08T04:00:40.953Z
1241,2014-09-08T04:00:40.986Z
1242,2014-09-08T04:00:41.019Z
1243,2014-09-08T04:00:41.052Z
1244,2014-09-08T04:00:41.085Z
1245,2014-09-08T04:00:41.118Z
1246,2014-09-08T04:00:41.151Z
1247,2014-09-08T04:00:41.184Z
1248,2014-09-08T04:00:41.217Z
1249,2014-09-08T04:00:41.250Z
1250,2014-09-08T04:00:41.283Z
1251,2014-09-08T04:00:41.316Z
1252,2014-09-08T04:00:41.349Z
1253,2014-09-08T04:00:41.382Z
1254,2014-09-08T04:00:41.415Z
1255,2014-09-08T04:00:41.448Z
1256,2014-09-08T04:00:41.481Z
1257,2014-09-08T04:00:41.514Z
1258,2014-09-08T04:00:41.547Z
1259,2014-09-08T04:00:41.580Z
1260,2014-09-08T04:00:41.613Z
1261,2014-09-08T04:00:41.646Z
1262,2014-09-08T04:00:41.679Z
1263,2014-09-08T04:00:41.712Z
1264,2014-09-08T04:00:41.745Z
1265,2014-09-08T04:00:41.778Z
1266,2014-09-08T04:00:41.811Z
1267,2014-09-08T04:00:41.844Z
1268,2014-09-08T04:00:41.877Z
1269,2014-09-08T04:00:41.910Z
1270,2014-09-08T04:00:41.943Z
1271,2014-09-08T04:00:41.976Z
1272,2014-09-08T04:00:42.009Z
1273,2014-09-08T04:00:42.042Z
1274,2014-09-08T04:00:42.075Z
1275,2014-09-08T04:00:42.108Z
1276,2014-09-08T04:00:42.141Z
1277,2014-09-08T04:00:42.174Z
1278,2014-09-08T04:00:42.207Z
1279,2014-09-08T04:00:42.240Z
1280,2014-09-08T04:00:42.273Z
1281,2014-09-08T04:00:42.306Z
1282,2014-09-08T04:00:42.339Z
1283,2014-09-08T04:00:42.372Z
1284,2014-09-08T04:00:42.405Z
1285,2014-09-08T04:00:42.438Z
1286,2014-09-08T04:00:42.471Z
1287,2014-09-08T04:00:42.504Z
1288,2014-09-08T04:00:42.537Z
1289,2014-09-08T04:00:42.570Z
1290,2014-09-08T04:00:42.603Z
1291,2014-09-08T04:00:42.636Z
1292,2014-09-08T04:00:42.669Z
1293,2014-09-08T04:00:42.702Z
1294,2014-09-08T04:00:42.735Z
1295,2014-09-08T04:00:42.768Z
1296,2014-09-08T04:00:42.801Z
1297,2014-09-08T04:00:42.834Z
1298,2014-09-08T04:00:42.867Z
1299,2014-09-08T04:00:42.900Z
1300,2014-09-08T04:00:42.933Z
1301,2014-09-08T04:00:42.966Z
1302,2014-09-08T04:00:42.999Z
1303,2014-09-08T04:00:43.032Z
1304,2014-09-08T04:00:43.065Z
1305,2014-09-08T04:00:43.098Z
1306,2014-09-08T04:00:43.131Z
1307,2014-09-08T04:00:43.164Z
1308,2014-09-08T04:00:43.197Z
1309,2014-09-08T04:00:43.230Z
1310,2014-09-08T04:00:43.263Z
1311,2014-09-08T04:00:43.296Z
1312,2014-09-08T04:00:43.329Z
1313,2014-09-08T04:00:43.362Z
1314,2014-09-08T04:00:43.395Z
1315,2014-09-08T04:00:43.428Z
1316,2014-09-08T04:00:43.461Z
1317,2014-09-08T04:00:43.494Z
1318,2014-09-08T04:00:43.527Z
1319,2014-09-08T04:00:43.560Z
1320,2014-09-08T04:00:43.593Z
1321,2014-09-08T04:00:43.626Z
1322,2014-09-08T04:00:43.659Z
1323,2014-09-08T04:00:43.692Z
1324,2014-09-08T04:00:43.725Z
1325,2014-09-08T04:00:43.758Z
1326,2014-09-08T04:00:43.791Z
1327,2014-09-08T04:00:43.824Z
1328,2014-09-08T04:00:43.857Z
1329,2014-09-08T04:00:43.890Z
1330,2014-09-08T04:00:43.923Z
1331,2014-09-08T04:00:43.956Z
1332,2014-09-08T04:00:43.989Z
1333,2014-09-08T04:00:44.022Z
1334,2014-09-08T04:00:44.055Z
1335,2014-09-08T04:00:44.088Z
1336,2014-09-08T04:00:44.121Z
1337,2014-09-08T04:00:44.154Z
1338,2014-09-08T04:00:44.187Z
1339,2014-09-08T04:00:44.220Z
1340,2014-09-08T04:00:44.253Z
1341,2014-09-08T04:00:44.286Z
1342,2014-09-08T04:00:44.319Z
1343,2014-09-08T04:00:44.352Z
1344,2014-09-08T04:00:44.385Z
1345,2014-09-08T04:00:44.418Z
1346,2014-09-08T04:00:44.451Z
1347,2014-09-08T04:00:44.484Z
1348,2014-09-08T04:00:44.517Z
1349,2014-09-08T04:00:44.550Z
1350,2014-09-08T04:00:44.583Z
1351,2014-09-08T04:00:44.616Z
1352,2014-09-08T04:00:44.649Z
1353,2014-09-08T04:00:44.682Z
1354,2014-09-08T04:00:44.715Z
1355,2014-09-08T04:00:44.748Z
1356,2014-09-08T04:00:44.781Z
1357,2014-09-08T04:00:44.814Z
1358,2014-09-08T04:00:44.847Z
1359,2014-09-08T04:00:44.880Z
1360,2014-09-08T04:00:44.913Z
1361,2014-09-08T04:00:44.946Z
1362,2014-09-08T04:00:44.979Z
1363,2014-09-08T04:00:45.012Z
1364,2014-09-08T04:00:45.045Z
1365,2014-09-08T04:00:45.078Z
1366,2014-09-08T04:00:45.111Z
1367,2014-09-08T04:00:45.144Z
1368,2014-09-08T04:00:45.177Z
1369,2014-09-08T04:00:45.210Z
1370,2014-09-08T04:00:45.243Z
1371,2014-09-08T04:00:45.276Z
1372,2014-09-08T04:00:45.309Z
1373,2014-09-08T04:00:45.342Z
1374,2014-09-08T04:00:45.375Z
1375,2014-09-08T04:00:45.408Z
1376,2014-09-08T04:00:45.441Z
1377,2014-09-08T04:00:45.474Z
1378,2014-09-08T04:00:45.507Z
1379,2014-09-08T04:00:45.540Z
1380,2014-09-08T04:00:45.573Z
1381,2014-09-08T04:00:45.606Z
1382,2014-09-08T04:00:45.639Z
1383,2014-09-08T04:00:45.672Z
1384,2014-09-08T04:00:45.705Z
1385,2014-09-08T04:00:45.738Z
1386,2014-09-08T04:00:45.771Z
1387,2014-09-08T04:00:45.804Z
1388,2014-09-08T04:00:45.837Z
1389,2014-09-08T04:00:45.870Z
1390,2014-09-08T04:00:45.903Z
1391,2014-09-08T04:00:45.936Z
1392,2014-09-08T04:00:45.969Z
1393,2014-09-08T04:00:46.002Z
1394,2014-09-08T04:00:46.035Z
1395,2014-09-08T04:00:46.068Z
1396,2014-09-08T04:00:46.101Z
1397,2014-09-08T04:00:46.134Z
1398,2014-09-08T04:00:46.167Z
1399,2014-09-08T04:00:46.200Z
1400,2014-09-08T04:00:46.233Z
1401,2014-09-08T04:00:46.266Z
1402,2014-09-08T04:00:46.299Z
1403,2014-09-08T04:00:46.332Z
1404,2014-09-08T04:00:46.365Z
1405,2014-09-08T04:00:46.398Z
1406,2014-09-08T04:00:46.431Z
1407,2014-09-08T04:00:46.464Z
1408,2014-09-08T04:00:46.497Z
1409,2014-09-08T04:00:46.530Z
1410,2014-09-08T04:00:46.563Z
1411,2014-09-08T04:00:46.596Z
1412,2014-09-08T04:00:46.629Z
1413,2014-09-08T04:00:46.662Z
1414,2014-09-08T04:00:46.695Z
1415,2014-09-08T04:00:46.728Z
1416,2014-09-08T04:00:46.761Z
1417,2014-09-08T04:00:46.794Z
1418,2014-09-08T04:00:46.827Z
1419,2014-09-08T04:00:46.860Z
1420,2014-09-08T04:00:46.893Z
1421,2014-09-08T04:00:46.926Z
1422,2014-09-08T04:00:46.959Z
1423,2014-09-08T04:00:46.992Z
1424,2014-09-08T04:00:47.025Z
1425,2014-09-08T04:00:47.058Z
1426,2014-09-08T04:00:47.091Z
1427,2014-09-08T04:00:47.124Z
1428,2014-09-08T04:00:47.157Z
1429,2014-09-08T04:00:47.190Z
1430,2014-09-08T04:00:47.223Z
1431,2014-09-08T04:00:47.256Z
1432,2014-09-08T04:00:47.289Z
1433,2014-09-08T04:00:47.322Z
1434,2014-09-08T04:00:47.355Z
1435,2014-09-08T04:00:47.388Z
1436,2014-09-08T04:00:47.421Z
1437,2014-09-08T04:00:47.454Z
1438,2014-09-08T04:00:47.487Z
1439,2014-09-08T04:00:47.520Z
1440,2014-09-08T04:00:47.553Z
1441,2014-09-08T04:00:47.586Z
1442,2014-09-08T04:00:47.619Z
1443,2014-09-08T04:00:47.652Z
1444,2014-09-08T04:00:47.685Z
1445,2014-09-08T04:00:47.718Z
1446,2014-09-08T04:00:47.751Z
1447,2014-09-08T04:00:47.784Z
