timestamp,wind_speed,grid_activepower,anomaly_status,anomaly_severity,lr_coef
19 01 2018 19:50,12.44,3597.47,0,0.0,
19 01 2018 20:00,12.72,3541.27,0,0.0,
19 01 2018 20:10,12.9,3537.22,0,0.0,
19 01 2018 20:20,12.89,3556.64,0,0.0,
19 01 2018 20:30,12.86,3565.54,0,0.0,
19 01 2018 20:40,13.18,3601.17,0,0.0,
19 01 2018 20:50,13.46,3598.72,0,0.0,
19 01 2018 21:00,13.79,3602.49,0,0.0,
19 01 2018 21:10,14.16,3588.16,0,0.0,
19 01 2018 21:20,14.53,3597.92,0,0.0,
19 01 2018 21:30,14.36,3575.15,0,0.0,
19 01 2018 21:40,13.72,3604.33,0,0.0,
19 01 2018 21:50,13.08,3526.32,0,0.0,
19 01 2018 22:00,13.02,3585.32,0,0.0,
19 01 2018 22:10,14.06,3579.82,0,0.0,
19 01 2018 22:20,14.47,3603.1,0,0.0,
19 01 2018 22:30,14.36,3604.35,0,0.0,
19 01 2018 22:40,14.96,3604.36,0,0.0,
19 01 2018 22:50,15.6,3604.16,0,0.0,
19 01 2018 23:00,15.88,3604.21,0,0.0,
19 01 2018 23:10,16.12,3604.21,0,0.0,
19 01 2018 23:20,15.54,3604.28,0,0.0,
19 01 2018 23:30,14.13,3604.18,0,0.0,
19 01 2018 23:40,13.44,3604.22,0,0.0,
19 01 2018 23:50,14.47,3604.15,0,0.0,
20 01 2018 00:00,15.54,3604.19,0,0.0,
20 01 2018 00:10,16.77,3603.87,0,0.0,
20 01 2018 00:20,17.27,3603.93,0,0.0,
20 01 2018 00:30,16.94,3603.89,0,0.0,
20 01 2018 00:40,16.42,3603.79,0,0.0,
20 01 2018 00:50,16.0,3603.97,0,0.0,
20 01 2018 01:00,16.08,3604.06,0,0.0,
20 01 2018 01:10,16.53,3604.17,0,0.0,
20 01 2018 01:20,15.94,3604.14,0,0.0,
20 01 2018 01:30,15.45,3604.08,0,0.0,
20 01 2018 01:40,15.04,3604.28,0,0.0,
20 01 2018 01:50,15.08,3604.1,0,0.0,
20 01 2018 02:00,14.84,3604.26,0,0.0,
20 01 2018 02:10,14.4,3604.38,0,0.0,
20 01 2018 02:20,14.73,3604.13,0,0.0,
20 01 2018 02:30,15.16,3604.13,0,0.0,
20 01 2018 02:40,14.41,3604.29,0,0.0,
20 01 2018 02:50,13.96,3604.3,0,0.0,
20 01 2018 03:00,14.53,3604.45,0,0.0,
20 01 2018 03:10,14.53,3604.34,0,0.0,
20 01 2018 03:20,15.11,3604.16,0,0.0,
20 01 2018 03:30,15.91,3604.15,0,0.0,
20 01 2018 03:40,15.72,3604.04,0,0.0,
20 01 2018 03:50,15.61,3604.11,0,0.0,
20 01 2018 04:00,15.75,3604.14,0,0.0,
20 01 2018 04:10,15.81,3604.1,0,0.0,
20 01 2018 04:20,15.85,3604.05,0,0.0,
20 01 2018 04:30,15.43,3604.3,0,0.0,
20 01 2018 04:40,15.43,3604.29,0,0.0,
20 01 2018 04:50,15.88,3604.29,0,0.0,
20 01 2018 05:00,17.09,3603.48,0,0.0,
20 01 2018 05:10,18.67,3603.4,0,0.0,
20 01 2018 05:20,20.0,3603.39,0,0.0,
20 01 2018 05:30,20.31,3603.44,0,0.0,
20 01 2018 05:40,20.28,3603.27,0,0.0,
20 01 2018 05:50,19.92,3602.98,0,0.0,
20 01 2018 06:00,19.31,3602.93,0,0.0,
20 01 2018 06:10,18.5,3603.33,0,0.0,
20 01 2018 06:20,19.4,3603.35,0,0.0,
20 01 2018 06:30,19.77,3603.36,0,0.0,
20 01 2018 06:40,19.34,3593.72,0,0.0,
20 01 2018 06:50,18.81,3603.68,0,0.0,
20 01 2018 07:00,18.53,3506.14,0,0.0,
20 01 2018 07:10,18.26,3461.89,0,0.0,
20 01 2018 07:20,18.32,3461.55,0,0.0,
20 01 2018 07:30,18.21,3461.21,0,0.0,
20 01 2018 07:40,18.19,3461.77,0,0.0,
20 01 2018 07:50,18.01,3461.35,0,0.0,
20 01 2018 08:00,16.89,3461.75,0,0.0,
20 01 2018 08:10,16.75,3461.5,0,0.0,
20 01 2018 08:20,17.06,3461.18,0,0.0,
20 01 2018 08:30,16.43,3461.66,0,0.0,
20 01 2018 08:40,15.33,3464.37,0,0.0,
20 01 2018 08:50,15.77,3464.11,0,0.0,
20 01 2018 09:00,16.12,3461.33,0,0.0,
20 01 2018 09:10,15.37,3461.16,0,0.0,
20 01 2018 09:20,16.36,3461.26,0,0.0,
20 01 2018 09:30,16.71,3469.7,0,0.0,
20 01 2018 09:40,17.29,3461.58,0,0.0,
20 01 2018 09:50,16.23,3462.32,0,0.0,
20 01 2018 10:00,16.32,3461.04,0,0.0,
20 01 2018 10:10,15.6,3460.9,0,0.0,
20 01 2018 10:20,15.03,3460.9,0,0.0,
20 01 2018 10:30,14.91,3461.5,0,0.0,
20 01 2018 10:40,13.88,3464.22,0,0.0,
20 01 2018 10:50,14.86,3461.48,0,0.0,
20 01 2018 11:00,13.56,3442.49,0,0.0,
20 01 2018 11:10,13.34,3435.38,0,0.0,
20 01 2018 11:20,14.12,3462.03,0,0.0,
20 01 2018 11:30,14.61,3457.35,0,0.0,
20 01 2018 11:40,14.92,3461.4,0,0.0,
20 01 2018 11:50,15.96,3461.04,0,0.0,
20 01 2018 12:00,16.08,3460.89,0,0.0,
20 01 2018 12:10,14.29,3464.23,0,0.0,
20 01 2018 12:20,13.74,3502.39,0,0.0,
20 01 2018 12:30,10.85,2995.93,0,0.0,
20 01 2018 12:40,12.99,3341.02,0,0.0,
20 01 2018 12:50,13.33,3486.38,0,0.0,
20 01 2018 13:00,13.38,3552.82,0,0.0,
20 01 2018 13:10,12.31,3537.16,0,0.0,
20 01 2018 13:20,11.51,3295.95,0,0.0,
20 01 2018 13:30,12.72,3548.06,0,0.0,
20 01 2018 13:40,11.98,3382.74,0,0.0,
20 01 2018 13:50,10.3,2924.45,0,0.0,
20 01 2018 14:00,12.17,3213.7,0,0.0,
20 01 2018 14:10,13.93,3461.32,0,0.0,
20 01 2018 14:20,14.16,3462.57,0,0.0,
20 01 2018 14:30,16.12,3463.22,0,0.0,
20 01 2018 14:40,14.57,3461.87,0,0.0,
20 01 2018 14:50,16.59,3460.91,0,0.0,
20 01 2018 15:00,16.38,3461.19,0,0.0,
20 01 2018 15:10,17.78,3461.48,0,0.0,
20 01 2018 15:20,18.28,3461.56,0,0.0,
20 01 2018 15:30,17.93,3461.4,0,0.0,
20 01 2018 15:40,19.27,3461.48,0,0.0,
20 01 2018 15:50,19.62,3461.05,0,0.0,
20 01 2018 16:00,18.89,3461.47,0,0.0,
20 01 2018 16:10,18.45,3461.46,0,0.0,
20 01 2018 16:20,17.51,3461.23,0,0.0,
20 01 2018 16:30,16.73,3461.27,0,0.0,
20 01 2018 16:40,15.72,3461.32,0,0.0,
20 01 2018 16:50,15.18,3461.62,0,0.0,
20 01 2018 17:00,16.62,3461.09,0,0.0,
20 01 2018 17:10,17.48,3460.65,0,0.0,
20 01 2018 17:20,17.88,3461.17,0,0.0,
20 01 2018 17:30,16.9,3461.56,0,0.0,
20 01 2018 17:40,16.77,3461.09,0,0.0,
20 01 2018 17:50,18.08,3461.03,0,0.0,
20 01 2018 18:00,17.68,3461.02,0,0.0,
20 01 2018 18:10,17.23,3461.52,0,0.0,
20 01 2018 18:20,17.68,3461.41,0,0.0,
20 01 2018 18:30,17.01,3461.12,0,0.0,
20 01 2018 18:40,16.47,3461.15,0,0.0,
20 01 2018 18:50,16.4,3461.36,0,0.0,
20 01 2018 19:00,16.55,3461.25,0,0.0,
20 01 2018 19:10,16.17,3461.68,0,0.0,
20 01 2018 19:20,16.61,3461.88,0,0.0,
20 01 2018 19:30,17.02,3461.44,0,0.0,
20 01 2018 19:40,17.81,3461.19,0,0.0,
20 01 2018 19:50,16.73,3461.33,0,0.0,
20 01 2018 20:00,15.97,3461.49,0,0.0,
20 01 2018 20:10,17.13,3461.41,0,0.0,
20 01 2018 20:20,17.03,3461.08,0,0.0,
20 01 2018 20:30,16.99,3461.11,0,0.0,
20 01 2018 20:40,17.21,3460.84,0,0.0,
20 01 2018 20:50,17.47,3461.24,0,0.0,
20 01 2018 21:00,17.4,3461.04,0,0.0,
20 01 2018 21:10,18.66,3461.27,0,0.0,
20 01 2018 21:20,18.54,3461.17,0,0.0,
20 01 2018 21:30,18.62,3461.06,0,0.0,
20 01 2018 21:40,19.33,3460.94,0,0.0,
20 01 2018 21:50,19.01,3460.96,0,0.0,
20 01 2018 22:00,18.73,3460.97,0,0.0,
20 01 2018 22:10,18.54,3461.21,0,0.0,
20 01 2018 22:20,19.27,3461.54,0,0.0,
20 01 2018 22:30,20.34,3460.54,0,0.0,
20 01 2018 22:40,19.27,3460.99,0,0.0,
20 01 2018 22:50,20.27,3461.41,0,0.0,
20 01 2018 23:00,20.1,3461.2,0,0.0,
20 01 2018 23:10,20.04,3460.68,0,0.0,
20 01 2018 23:20,19.31,3460.9,0,0.0,
20 01 2018 23:30,19.99,3461.4,0,0.0,
20 01 2018 23:40,21.95,3461.06,0,0.0,
20 01 2018 23:50,20.97,3460.77,0,0.0,
21 01 2018 00:00,21.77,3460.42,0,0.0,
21 01 2018 00:10,22.06,3460.72,0,0.0,
21 01 2018 00:20,22.0,3460.96,0,0.0,
21 01 2018 00:30,20.64,3460.43,0,0.0,
21 01 2018 00:40,14.97,3152.22,0,0.0,
21 01 2018 00:50,11.7,3155.94,0,0.0,
21 01 2018 01:00,8.62,1999.07,0,0.0,
21 01 2018 01:10,8.98,2182.31,0,0.0,
21 01 2018 01:20,8.34,1710.95,0,0.0,
21 01 2018 01:30,8.5,1948.61,0,0.0,
21 01 2018 01:40,8.44,1988.98,0,0.0,
21 01 2018 01:50,12.08,3384.87,0,0.0,
21 01 2018 02:00,13.07,3588.19,0,0.0,
21 01 2018 02:10,12.16,3378.52,0,0.0,
21 01 2018 02:20,14.05,3582.25,0,0.0,
21 01 2018 02:30,11.68,3333.59,0,0.0,
21 01 2018 02:40,12.44,3452.45,0,0.0,
21 01 2018 02:50,11.54,3259.3,0,0.0,
21 01 2018 03:00,11.23,3067.65,0,0.0,
21 01 2018 03:10,11.15,3144.33,0,0.0,
21 01 2018 03:20,10.97,3118.97,0,0.0,
21 01 2018 03:30,10.99,3076.41,0,0.0,
21 01 2018 03:40,12.86,3580.75,0,0.0,
21 01 2018 03:50,13.79,3602.04,0,0.0,
21 01 2018 04:00,12.34,3524.82,0,0.0,
21 01 2018 04:10,12.19,3563.44,0,0.0,
21 01 2018 04:20,13.41,3564.98,0,0.0,
21 01 2018 04:30,13.48,3603.03,0,0.0,
21 01 2018 04:40,13.33,3599.1,0,0.0,
21 01 2018 04:50,13.55,3597.7,0,0.0,
21 01 2018 05:00,13.24,3565.79,0,0.0,
21 01 2018 05:10,12.79,3567.86,0,0.0,
21 01 2018 05:20,13.89,3590.48,0,0.0,
21 01 2018 05:30,15.39,3569.06,0,0.0,
21 01 2018 05:40,13.07,3562.34,0,0.0,
21 01 2018 05:50,11.96,3407.44,0,0.0,
21 01 2018 06:00,11.39,3285.02,0,0.0,
21 01 2018 06:10,11.07,3049.72,0,0.0,
21 01 2018 06:20,10.41,2717.42,0,0.0,
21 01 2018 06:30,10.73,2895.65,0,0.0,
21 01 2018 06:40,9.34,2186.67,0,0.0,
21 01 2018 06:50,9.44,2345.73,0,0.0,
21 01 2018 07:00,9.45,2241.28,0,0.0,
21 01 2018 07:10,8.98,2047.4,0,0.0,
21 01 2018 07:20,10.05,2630.2,0,0.0,
21 01 2018 07:30,9.13,2295.92,0,0.0,
21 01 2018 07:40,8.09,1799.97,0,0.0,
21 01 2018 07:50,9.72,2590.17,0,0.0,
21 01 2018 08:00,10.65,3053.75,0,0.0,
21 01 2018 08:10,10.69,3004.95,0,0.0,
21 01 2018 08:20,9.91,2642.04,0,0.0,
21 01 2018 08:30,10.01,2447.81,0,0.0,
21 01 2018 08:40,10.79,3031.46,0,0.0,
21 01 2018 08:50,11.97,3441.07,0,0.0,
21 01 2018 09:00,11.48,3300.01,0,0.0,
21 01 2018 09:10,10.08,2863.56,0,0.0,
21 01 2018 09:20,11.19,3255.09,0,0.0,
21 01 2018 09:30,12.37,3404.52,0,0.0,
21 01 2018 09:40,13.01,3463.33,0,0.0,
21 01 2018 09:50,13.61,3460.19,0,0.0,
21 01 2018 10:00,14.25,3464.6,0,0.0,
21 01 2018 10:10,14.34,3466.83,0,0.0,
21 01 2018 10:20,14.33,3489.97,0,0.0,
21 01 2018 10:30,14.1,3489.17,0,0.0,
21 01 2018 10:40,14.11,3470.39,0,0.0,
21 01 2018 10:50,13.54,3464.39,0,0.0,
21 01 2018 11:00,13.56,3457.17,0,0.0,
21 01 2018 11:10,13.57,3468.03,0,0.0,
21 01 2018 11:20,13.95,3512.61,0,0.0,
21 01 2018 11:30,11.88,3522.99,0,0.0,
21 01 2018 11:40,11.61,3330.41,0,0.0,
21 01 2018 11:50,12.55,3492.3,0,0.0,
21 01 2018 12:00,12.17,3365.99,0,0.0,
21 01 2018 12:10,13.14,3589.03,0,0.0,
21 01 2018 12:20,14.1,3563.39,0,0.0,
21 01 2018 12:30,14.81,3507.78,0,0.0,
21 01 2018 12:40,15.27,3464.71,0,0.0,
21 01 2018 12:50,14.99,3500.94,0,0.0,
21 01 2018 13:00,13.92,3587.16,0,0.0,
21 01 2018 13:10,13.95,3603.47,0,0.0,
21 01 2018 13:20,12.94,3602.29,0,0.0,
21 01 2018 13:30,13.74,3603.63,0,0.0,
21 01 2018 13:40,14.53,3601.08,0,0.0,
21 01 2018 13:50,15.17,3526.67,0,0.0,
21 01 2018 14:00,14.83,3494.03,0,0.0,
21 01 2018 14:10,14.66,3502.42,0,0.0,
21 01 2018 14:20,14.35,3508.65,0,0.0,
21 01 2018 14:30,15.01,3472.54,0,0.0,
21 01 2018 14:40,14.91,3463.21,0,0.0,
21 01 2018 14:50,14.5,3469.17,0,0.0,
21 01 2018 15:00,14.83,3466.95,0,0.0,
21 01 2018 15:10,14.37,3464.71,0,0.0,
21 01 2018 15:20,13.74,3492.46,0,0.0,
21 01 2018 15:30,13.32,3590.2,0,0.0,
21 01 2018 15:40,13.23,3576.73,0,0.0,
21 01 2018 15:50,14.04,3573.76,0,0.0,
21 01 2018 16:00,14.37,3482.15,0,0.0,
21 01 2018 16:10,13.98,3472.11,0,0.0,
21 01 2018 16:20,13.14,3510.72,0,0.0,
21 01 2018 16:30,12.67,3541.69,0,0.0,
21 01 2018 16:40,13.07,3548.75,0,0.0,
21 01 2018 16:50,12.81,3561.91,0,0.0,
21 01 2018 17:00,12.53,3593.98,0,0.0,
21 01 2018 17:10,11.72,3377.5,0,0.0,
21 01 2018 17:20,11.73,3463.09,0,0.0,
21 01 2018 17:30,11.17,3218.57,0,0.0,
21 01 2018 17:40,10.75,2972.75,0,0.0,
21 01 2018 17:50,11.26,3198.24,0,0.0,
21 01 2018 18:00,12.02,3467.02,0,0.0,
21 01 2018 18:10,11.6,3323.93,0,0.0,
21 01 2018 18:20,11.31,3118.58,0,0.0,
21 01 2018 18:30,11.47,3245.87,0,0.0,
21 01 2018 18:40,11.54,3338.03,0,0.0,
21 01 2018 18:50,11.41,3245.32,0,0.0,
21 01 2018 19:00,11.7,3332.1,0,0.0,
21 01 2018 19:10,11.05,3053.54,0,0.0,
21 01 2018 19:20,10.32,2664.66,0,0.0,
21 01 2018 19:30,11.06,3088.73,0,0.0,
21 01 2018 19:40,11.0,3069.51,0,0.0,
21 01 2018 19:50,10.91,3030.69,0,0.0,
21 01 2018 20:00,10.03,2569.36,0,0.0,
21 01 2018 20:10,9.86,2494.4,0,0.0,
21 01 2018 20:20,10.55,2777.04,0,0.0,
21 01 2018 20:30,9.63,2302.72,0,0.0,
21 01 2018 20:40,8.93,1910.13,0,0.0,
21 01 2018 20:50,8.61,1731.54,0,0.0,
21 01 2018 21:00,8.5,1625.03,0,0.0,
21 01 2018 21:10,9.58,2125.32,0,0.0,
21 01 2018 21:20,9.47,2289.86,0,0.0,
21 01 2018 21:30,10.01,2600.26,0,0.0,
21 01 2018 21:40,10.91,2936.49,0,0.0,
21 01 2018 21:50,11.2,3078.58,0,0.0,
21 01 2018 22:00,11.3,3123.59,0,0.0,
21 01 2018 22:10,11.08,3124.45,0,0.0,
21 01 2018 22:20,11.53,3253.34,0,0.0,
21 01 2018 22:30,11.9,3372.09,0,0.0,
21 01 2018 22:40,12.27,3538.81,0,0.0,
21 01 2018 22:50,12.7,3581.51,0,0.0,
21 01 2018 23:00,11.74,3408.76,0,0.0,
21 01 2018 23:10,12.04,3506.22,0,0.0,
21 01 2018 23:20,11.38,3214.5,0,0.0,
21 01 2018 23:30,10.4,2831.65,0,0.0,
21 01 2018 23:40,10.09,2541.78,0,0.0,
21 01 2018 23:50,9.07,2029.91,0,0.0,
22 01 2018 00:00,8.81,1878.8,0,0.0,
22 01 2018 00:10,8.55,1724.67,0,0.0,
22 01 2018 00:20,7.29,1182.04,0,0.0,
22 01 2018 00:30,7.33,1202.81,0,0.0,
22 01 2018 00:40,7.23,1176.72,0,0.0,
22 01 2018 00:50,7.28,1179.94,0,0.0,
22 01 2018 01:00,5.86,600.48,0,0.0,
22 01 2018 01:10,7.02,1090.36,0,0.0,
22 01 2018 01:20,7.5,1263.46,0,0.0,
22 01 2018 01:30,6.37,682.29,0,0.0,
22 01 2018 01:40,4.9,234.25,0,0.0,
22 01 2018 01:50,3.53,64.03,0,0.0,
22 01 2018 02:00,3.55,45.14,0,0.0,
22 01 2018 02:10,3.05,-0.1,0,0.0,
22 01 2018 02:20,2.26,0.0,0,0.0,
22 01 2018 02:30,1.55,0.0,0,0.0,
22 01 2018 02:40,1.49,0.0,0,0.0,
22 01 2018 02:50,1.92,0.0,0,0.0,
22 01 2018 03:00,1.85,0.0,0,0.0,
22 01 2018 03:10,2.7,0.0,0,0.0,
22 01 2018 03:20,4.92,0.0,0,0.0,
22 01 2018 03:30,3.36,69.45,0,0.0,
22 01 2018 03:40,2.96,28.84,0,0.0,
22 01 2018 03:50,3.36,65.82,0,0.0,
22 01 2018 04:00,3.28,79.15,0,0.0,
22 01 2018 04:10,3.56,114.1,0,0.0,
22 01 2018 04:20,3.88,211.03,0,0.0,
22 01 2018 04:30,4.18,246.28,0,0.0,
22 01 2018 04:40,4.54,266.0,0,0.0,
22 01 2018 04:50,4.22,206.49,0,0.0,
22 01 2018 05:00,4.33,233.24,0,0.0,
22 01 2018 05:10,6.69,802.38,0,0.0,
22 01 2018 05:20,6.07,610.41,0,0.0,
22 01 2018 05:30,3.92,152.9,0,0.0,
22 01 2018 05:40,5.02,325.37,0,0.0,
22 01 2018 05:50,4.95,306.19,0,0.0,
22 01 2018 06:00,5.09,321.6,0,0.0,
22 01 2018 06:10,4.68,246.53,0,0.0,
22 01 2018 06:20,3.69,98.82,0,0.0,
22 01 2018 06:30,3.9,129.57,0,0.0,
22 01 2018 06:40,5.76,488.93,0,0.0,
22 01 2018 06:50,5.83,486.24,0,0.0,
22 01 2018 07:00,4.09,151.15,0,0.0,
22 01 2018 07:10,3.79,113.38,0,0.0,
22 01 2018 07:20,3.52,47.44,0,0.0,
22 01 2018 07:30,3.2,39.14,0,0.0,
22 01 2018 07:40,5.56,503.68,0,0.0,
22 01 2018 07:50,5.46,399.84,0,0.0,
22 01 2018 08:00,5.45,332.62,0,0.0,
22 01 2018 08:10,4.33,162.99,0,0.0,
22 01 2018 08:20,3.58,66.94,0,0.0,
22 01 2018 08:30,3.71,71.77,0,0.0,
22 01 2018 08:40,3.91,112.29,0,0.0,
22 01 2018 08:50,4.13,151.33,0,0.0,
22 01 2018 09:00,4.69,270.13,0,0.0,
22 01 2018 09:10,4.73,256.05,0,0.0,
22 01 2018 09:20,5.18,344.91,0,0.0,
22 01 2018 09:30,4.26,170.84,0,0.0,
22 01 2018 09:40,4.13,150.81,0,0.0,
22 01 2018 09:50,3.72,110.07,0,0.0,
22 01 2018 10:00,5.15,438.95,0,0.0,
22 01 2018 10:10,5.89,637.49,0,0.0,
22 01 2018 10:20,6.85,1095.48,0,0.0,
22 01 2018 10:30,7.17,1148.58,0,0.0,
22 01 2018 10:40,6.65,854.55,0,0.0,
22 01 2018 10:50,6.98,990.41,0,0.0,
22 01 2018 11:00,6.13,658.2,0,0.0,
22 01 2018 11:10,6.35,764.8,0,0.0,
22 01 2018 11:20,6.8,890.99,0,0.0,
22 01 2018 11:30,7.06,974.41,0,0.0,
22 01 2018 11:40,7.23,1083.63,0,0.0,
22 01 2018 11:50,7.6,1417.35,0,0.0,
22 01 2018 12:00,7.31,1283.74,0,0.0,
22 01 2018 12:10,7.45,1429.18,0,0.0,
22 01 2018 12:20,6.82,1235.87,0,0.0,
22 01 2018 12:30,6.96,1444.6,0,0.0,
22 01 2018 12:40,6.84,1304.1,0,0.0,
22 01 2018 12:50,6.96,1441.37,0,0.0,
22 01 2018 13:00,6.92,1380.72,0,0.0,
22 01 2018 13:10,7.48,1443.2,0,0.0,
22 01 2018 13:20,7.77,1558.08,0,0.0,
22 01 2018 13:30,8.17,1692.0,0,0.0,
22 01 2018 13:40,7.55,1551.14,0,0.0,
22 01 2018 13:50,6.91,1255.31,0,0.0,
22 01 2018 14:00,7.09,1418.73,0,0.0,
22 01 2018 14:10,7.38,1446.91,0,0.0,
22 01 2018 14:20,6.71,1113.51,0,0.0,
22 01 2018 14:30,5.57,571.03,0,0.0,
22 01 2018 14:40,6.29,869.11,0,0.0,
22 01 2018 14:50,5.59,582.83,0,0.0,
22 01 2018 15:00,6.04,753.94,0,0.0,
22 01 2018 15:10,7.56,1548.46,0,0.0,
22 01 2018 15:20,7.51,1446.29,0,0.0,
22 01 2018 15:30,10.71,2998.82,0,0.0,
22 01 2018 15:40,9.82,2571.5,0,0.0,
22 01 2018 15:50,10.48,2841.93,0,0.0,
22 01 2018 16:00,9.85,2575.88,0,0.0,
22 01 2018 16:10,10.7,3067.71,0,0.0,
22 01 2018 16:20,11.07,3104.44,0,0.0,
22 01 2018 16:30,11.56,3136.69,0,0.0,
22 01 2018 16:40,11.99,3396.37,0,0.0,
22 01 2018 16:50,11.62,3288.94,0,0.0,
22 01 2018 17:00,11.18,3117.42,0,0.0,
22 01 2018 17:10,10.5,2875.16,0,0.0,
22 01 2018 17:20,11.01,3147.25,0,0.0,
22 01 2018 17:30,11.84,3312.43,0,0.0,
22 01 2018 17:40,10.4,2993.83,0,0.0,
22 01 2018 17:50,10.29,2857.22,0,0.0,
22 01 2018 18:00,10.81,2983.14,0,0.0,
22 01 2018 18:10,9.82,2653.59,0,0.0,
22 01 2018 18:20,9.92,2437.35,0,0.0,
22 01 2018 18:30,14.01,3581.5,0,0.0,
22 01 2018 18:40,14.24,3596.6,0,0.0,
22 01 2018 18:50,13.33,3497.44,0,0.0,
22 01 2018 19:00,14.53,3545.27,0,0.0,
22 01 2018 19:10,12.03,2759.31,0,0.0,
22 01 2018 19:20,10.51,2486.94,0,0.0,
22 01 2018 19:30,12.05,2457.41,1,0.6,77.41504356739893
22 01 2018 19:40,11.96,2236.21,1,0.6,86.8160055330026
22 01 2018 19:50,12.2,2138.02,0,0.0,584.649659862971
22 01 2018 20:00,12.51,2168.04,0,0.0,
22 01 2018 20:10,11.26,2046.47,0,0.0,
22 01 2018 20:20,11.42,2164.33,1,0.6,62.98681651178733
22 01 2018 20:30,11.14,2066.59,0,0.0,370.02027026959433
22 01 2018 20:40,11.1,2041.22,0,0.0,
22 01 2018 20:50,11.14,2067.25,0,0.0,
22 01 2018 21:00,11.36,2125.26,0,0.0,303.1785714290017
22 01 2018 21:10,10.6,2034.32,0,0.0,
22 01 2018 21:20,11.0,2053.83,0,0.0,
22 01 2018 21:30,13.54,2289.33,1,0.6,88.8682809796013
22 01 2018 21:40,9.89,630.11,0,0.0,392.01055878740345
22 01 2018 21:50,8.96,0.0,0,0.0,
22 01 2018 22:00,8.75,0.0,0,0.0,
22 01 2018 22:10,8.93,0.0,0,0.0,
22 01 2018 22:20,8.72,0.0,0,0.0,
22 01 2018 22:30,8.1,0.0,0,0.0,
22 01 2018 22:40,8.65,0.0,0,0.0,
22 01 2018 22:50,8.74,0.0,0,0.0,
22 01 2018 23:00,7.91,0.0,0,0.0,
22 01 2018 23:10,8.16,0.0,0,0.0,
22 01 2018 23:20,8.22,0.0,0,0.0,
22 01 2018 23:30,8.38,0.0,0,0.0,
22 01 2018 23:40,8.0,0.0,0,0.0,
22 01 2018 23:50,8.31,0.0,0,0.0,
23 01 2018 00:00,9.68,0.0,0,0.0,
23 01 2018 00:10,13.05,360.96,0,0.0,
23 01 2018 00:20,13.34,331.21,0,0.0,
23 01 2018 00:30,14.3,340.06,0,0.0,
23 01 2018 00:40,13.75,358.34,0,0.0,
23 01 2018 00:50,14.58,413.47,0,0.0,
23 01 2018 01:00,12.54,756.32,0,0.0,
23 01 2018 01:10,13.2,926.45,0,0.0,
23 01 2018 01:20,14.73,1257.24,0,0.0,
23 01 2018 01:30,13.07,1090.69,0,0.0,
23 01 2018 01:40,13.98,1268.16,0,0.0,
23 01 2018 01:50,14.6,1445.63,0,0.0,
23 01 2018 02:00,13.03,1246.26,0,0.0,
23 01 2018 02:10,14.63,1611.93,0,0.0,
23 01 2018 02:20,13.66,1519.74,0,0.0,
23 01 2018 02:30,14.64,1703.29,0,0.0,
23 01 2018 02:40,13.91,1628.53,0,0.0,
23 01 2018 02:50,13.38,1582.06,0,0.0,
23 01 2018 03:00,13.11,1602.23,1,1.0,40.474139665941316
23 01 2018 03:10,13.89,1623.58,1,1.0,34.398024219251944
23 01 2018 03:20,13.8,1645.01,1,1.0,40.492861065379714
23 01 2018 03:30,11.5,1557.43,1,1.0,32.47931917676124
23 01 2018 03:40,11.53,1335.75,1,1.0,85.86949194737342
23 01 2018 03:50,10.83,919.69,0,0.0,757.4775484143371
23 01 2018 04:00,8.68,124.88,0,0.0,
23 01 2018 04:10,7.85,0.0,0,0.0,
23 01 2018 04:20,7.83,0.0,0,0.0,
23 01 2018 04:30,7.86,0.0,0,0.0,
23 01 2018 04:40,7.09,0.0,0,0.0,
23 01 2018 04:50,7.97,0.0,0,0.0,
23 01 2018 05:00,8.46,0.0,0,0.0,
23 01 2018 05:10,7.92,0.0,0,0.0,
23 01 2018 05:20,8.27,0.0,0,0.0,
23 01 2018 05:30,7.62,0.0,0,0.0,
23 01 2018 05:40,7.78,0.0,0,0.0,
23 01 2018 05:50,8.02,0.0,0,0.0,
23 01 2018 06:00,8.96,0.0,0,0.0,
23 01 2018 06:10,7.57,0.0,0,0.0,
23 01 2018 06:20,7.32,0.0,0,0.0,
23 01 2018 06:30,7.28,0.0,0,0.0,
23 01 2018 06:40,7.51,0.0,0,0.0,
23 01 2018 06:50,6.77,0.0,0,0.0,
23 01 2018 07:00,7.39,0.0,0,0.0,
23 01 2018 07:10,8.69,0.0,0,0.0,
23 01 2018 07:20,8.06,0.0,0,0.0,
23 01 2018 07:30,8.24,0.0,0,0.0,
23 01 2018 07:40,8.26,0.0,0,0.0,
23 01 2018 07:50,8.42,35.72,0,0.0,
23 01 2018 08:00,10.92,187.62,0,0.0,
23 01 2018 08:10,10.29,193.36,0,0.0,
23 01 2018 08:20,9.76,172.92,1,1.0,11.994168231689027
23 01 2018 08:30,10.57,261.98,1,1.0,100.63561158162669
23 01 2018 08:40,9.36,155.8,1,1.0,90.98517673887997
23 01 2018 08:50,8.43,121.01,1,1.0,66.94674753206061
23 01 2018 09:00,8.52,151.62,1,1.0,24.465222348917422
23 01 2018 09:10,9.8,263.11,1,1.0,96.53717999659213
23 01 2018 09:20,9.9,269.47,1,1.0,86.12255122719648
23 01 2018 09:30,8.3,146.93,1,1.0,76.96473029045603
